-4.9500   0.64727E+03
-4.8500   0.53590E+03
-4.7500   0.44370E+03
-4.6500   0.36735E+03
-4.5500   0.30415E+03
-4.4500   0.25182E+03
-4.3500   0.20849E+03
-4.2500   0.17262E+03
-4.1500   0.14292E+03
-4.0500   0.11833E+03
-3.9500   0.97968E+02
-3.8500   0.81112E+02
-3.7500   0.67156E+02
-3.6500   0.55601E+02
-3.5500   0.46035E+02
-3.4500   0.38114E+02
-3.3500   0.31556E+02
-3.2500   0.26127E+02
-3.1500   0.21631E+02
-3.0500   0.17910E+02
-2.9500   0.14828E+02
-2.8500   0.12277E+02
-2.7500   0.10164E+02
-2.6500   0.84156E+01
-2.5500   0.69676E+01
-2.4500   0.57688E+01
-2.3500   0.47762E+01
-2.2500   0.39544E+01
-2.1500   0.32740E+01
-2.0500   0.27107E+01
-1.9500   0.22443E+01
-1.8500   0.18582E+01
-1.7500   0.15384E+01
-1.6500   0.12737E+01
-1.5500   0.10546E+01
-1.4500   0.87307E+00
-1.3500   0.72277E+00
-1.2500   0.59823E+00
-1.1500   0.49492E+00
-1.0500   0.40899E+00
-0.9500   0.33701E+00
-0.8500   0.27570E+00
-0.7500   0.22150E+00
-0.6500   0.17004E+00
-0.5500   0.11643E+00
-0.4500   0.59831E-01
-0.3500   0.14949E-01
-0.2500   0.61040E-03
-0.1500   0.26338E-06
-0.0500   0.12360E-14
