-4.9500   0.92924E+03
-4.8500   0.76936E+03
-4.7500   0.63698E+03
-4.6500   0.52739E+03
-4.5500   0.43665E+03
-4.4500   0.36152E+03
-4.3500   0.29932E+03
-4.2500   0.24782E+03
-4.1500   0.20518E+03
-4.0500   0.16987E+03
-3.9500   0.14065E+03
-3.8500   0.11645E+03
-3.7500   0.96411E+02
-3.6500   0.79823E+02
-3.5500   0.66089E+02
-3.4500   0.54718E+02
-3.3500   0.45303E+02
-3.2500   0.37508E+02
-3.1500   0.31055E+02
-3.0500   0.25712E+02
-2.9500   0.21288E+02
-2.8500   0.17625E+02
-2.7500   0.14592E+02
-2.6500   0.12082E+02
-2.5500   0.10003E+02
-2.4500   0.82819E+01
-2.3500   0.68569E+01
-2.2500   0.56771E+01
-2.1500   0.47003E+01
-2.0500   0.38916E+01
-1.9500   0.32220E+01
-1.8500   0.26676E+01
-1.7500   0.22086E+01
-1.6500   0.18286E+01
-1.5500   0.15140E+01
-1.4500   0.12534E+01
-1.3500   0.10376E+01
-1.2500   0.85884E+00
-1.1500   0.71053E+00
-1.0500   0.58716E+00
-0.9500   0.48382E+00
-0.8500   0.39581E+00
-0.7500   0.31799E+00
-0.6500   0.24411E+00
-0.5500   0.16715E+00
-0.4500   0.85896E-01
-0.3500   0.21461E-01
-0.2500   0.87631E-03
-0.1500   0.37812E-06
-0.0500   0.17744E-14
